item_id,location_id,period,quantity
ITM0033,LOC016,2026-03,218
ITM0033,LOC016,2026-04,271
ITM0033,LOC016,2026-05,247
ITM0033,LOC016,2026-06,274
ITM0033,LOC016,2026-07,140
ITM0033,LOC016,2026-08,286
ITM0033,LOC016,2026-09,407
ITM0033,LOC016,2026-10,359
ITM0033,LOC016,2026-11,415
ITM0033,LOC016,2026-12,357
ITM0033,LOC011,2026-01,399
ITM0033,LOC011,2026-02,185
ITM0033,LOC011,2026-03,255
ITM0033,LOC011,2026-04,103
ITM0033,LOC011,2026-05,575
ITM0033,LOC011,2026-06,541
ITM0033,LOC011,2026-07,290
ITM0033,LOC011,2026-08,245
ITM0033,LOC011,2026-09,357
ITM0033,LOC011,2026-10,195
ITM0033,LOC011,2026-11,444
ITM0033,LOC011,2026-12,567
ITM0033,LOC015,2026-01,108
ITM0033,LOC015,2026-02,220
ITM0033,LOC015,2026-03,435
ITM0033,LOC015,2026-04,457
ITM0033,LOC015,2026-05,382
ITM0033,LOC015,2026-06,331
ITM0033,LOC015,2026-07,285
ITM0033,LOC015,2026-08,315
ITM0033,LOC015,2026-09,231
ITM0033,LOC015,2026-10,253
ITM0033,LOC015,2026-11,241
ITM0033,LOC015,2026-12,478
ITM0033,LOC003,2026-01,75
ITM0033,LOC003,2026-02,412
ITM0033,LOC003,2026-03,123
ITM0033,LOC003,2026-04,132
ITM0033,LOC003,2026-05,52
ITM0033,LOC003,2026-06,196
ITM0033,LOC003,2026-07,350
ITM0033,LOC003,2026-08,247
ITM0033,LOC003,2026-09,296
ITM0033,LOC003,2026-10,190
ITM0033,LOC003,2026-11,315
ITM0033,LOC003,2026-12,119
ITM0034,LOC009,2026-01,188
ITM0034,LOC009,2026-02,282
ITM0034,LOC009,2026-03,79
ITM0034,LOC009,2026-04,315
ITM0034,LOC009,2026-05,231
ITM0034,LOC009,2026-06,389
ITM0034,LOC009,2026-07,223
ITM0034,LOC009,2026-08,444
ITM0034,LOC009,2026-09,557
ITM0034,LOC009,2026-10,356
ITM0034,LOC009,2026-11,305
ITM0034,LOC009,2026-12,412
ITM0034,LOC004,2026-01,291
ITM0034,LOC004,2026-02,276
ITM0034,LOC004,2026-03,428
ITM0034,LOC004,2026-04,290
ITM0034,LOC004,2026-05,335
ITM0034,LOC004,2026-06,165
ITM0034,LOC004,2026-07,383
ITM0034,LOC004,2026-08,341
ITM0034,LOC004,2026-09,462
ITM0034,LOC004,2026-10,524
ITM0034,LOC004,2026-11,425
ITM0034,LOC004,2026-12,172
ITM0034,LOC008,2026-01,382
ITM0034,LOC008,2026-02,163
ITM0034,LOC008,2026-03,299
ITM0034,LOC008,2026-04,712
ITM0034,LOC008,2026-05,306
ITM0034,LOC008,2026-06,205
ITM0034,LOC008,2026-07,274
ITM0034,LOC008,2026-08,309
ITM0034,LOC008,2026-09,438
ITM0034,LOC008,2026-10,295
ITM0034,LOC008,2026-11,269
ITM0034,LOC008,2026-12,303
ITM0034,LOC006,2026-01,324
ITM0034,LOC006,2026-02,259
ITM0034,LOC006,2026-03,174
ITM0034,LOC006,2026-04,181
ITM0034,LOC006,2026-05,113
ITM0034,LOC006,2026-06,164
ITM0034,LOC006,2026-07,480
ITM0034,LOC006,2026-08,262
ITM0034,LOC006,2026-09,217
ITM0034,LOC006,2026-10,327
ITM0034,LOC006,2026-11,439
ITM0034,LOC006,2026-12,262
ITM0034,LOC018,2026-01,205
ITM0034,LOC018,2026-02,412
ITM0034,LOC018,2026-03,276
ITM0034,LOC018,2026-04,358
ITM0034,LOC018,2026-05,241
ITM0034,LOC018,2026-06,241
ITM0034,LOC018,2026-07,381
ITM0034,LOC018,2026-08,124
ITM0034,LOC018,2026-09,233
ITM0034,LOC018,2026-10,417
ITM0034,LOC018,2026-11,396
ITM0034,LOC018,2026-12,260
ITM0034,LOC012,2026-01,229
ITM0034,LOC012,2026-02,418
ITM0034,LOC012,2026-03,313
ITM0034,LOC012,2026-04,389
ITM0034,LOC012,2026-05,417
ITM0034,LOC012,2026-06,184
ITM0034,LOC012,2026-07,168
ITM0034,LOC012,2026-08,158
ITM0034,LOC012,2026-09,373
ITM0034,LOC012,2026-10,392
ITM0034,LOC012,2026-11,640
ITM0034,LOC012,2026-12,443
ITM0035,LOC012,2026-01,343
ITM0035,LOC012,2026-02,269
ITM0035,LOC012,2026-03,339
ITM0035,LOC012,2026-04,420
ITM0035,LOC012,2026-05,250
ITM0035,LOC012,2026-06,276
ITM0035,LOC012,2026-07,355
ITM0035,LOC012,2026-08,94
ITM0035,LOC012,2026-09,316
ITM0035,LOC012,2026-10,513
ITM0035,LOC012,2026-11,329
ITM0035,LOC012,2026-12,335
ITM0035,LOC017,2026-01,406
ITM0035,LOC017,2026-02,274
ITM0035,LOC017,2026-03,147
ITM0035,LOC017,2026-04,478
ITM0035,LOC017,2026-05,307
ITM0035,LOC017,2026-06,543
ITM0035,LOC017,2026-07,276
ITM0035,LOC017,2026-08,194
ITM0035,LOC017,2026-09,249
ITM0035,LOC017,2026-10,128
ITM0035,LOC017,2026-11,456
ITM0035,LOC017,2026-12,160
ITM0035,LOC005,2026-01,45
ITM0035,LOC005,2026-02,294
ITM0035,LOC005,2026-03,447
ITM0035,LOC005,2026-04,0
ITM0035,LOC005,2026-05,347
ITM0035,LOC005,2026-06,366
ITM0035,LOC005,2026-07,437
ITM0035,LOC005,2026-08,184
ITM0035,LOC005,2026-09,200
ITM0035,LOC005,2026-10,367
ITM0035,LOC005,2026-11,338
ITM0035,LOC005,2026-12,26
ITM0035,LOC018,2026-01,242
ITM0035,LOC018,2026-02,265
ITM0035,LOC018,2026-03,282
ITM0035,LOC018,2026-04,210
ITM0035,LOC018,2026-05,141
ITM0035,LOC018,2026-06,223
ITM0035,LOC018,2026-07,345
ITM0035,LOC018,2026-08,290
ITM0035,LOC018,2026-09,400
ITM0035,LOC018,2026-10,553
ITM0035,LOC018,2026-11,211
ITM0035,LOC018,2026-12,248
ITM0035,LOC001,2026-01,218
ITM0035,LOC001,2026-02,407
ITM0035,LOC001,2026-03,480
ITM0035,LOC001,2026-04,266
ITM0035,LOC001,2026-05,251
ITM0035,LOC001,2026-06,33
ITM0035,LOC001,2026-07,355
ITM0035,LOC001,2026-08,210
ITM0035,LOC001,2026-09,416
ITM0035,LOC001,2026-10,528
ITM0035,LOC001,2026-11,106
ITM0035,LOC001,2026-12,241
ITM0035,LOC009,2026-01,238
ITM0035,LOC009,2026-02,237
ITM0035,LOC009,2026-03,337
ITM0035,LOC009,2026-04,304
ITM0035,LOC009,2026-05,59
ITM0035,LOC009,2026-06,381
ITM0035,LOC009,2026-07,271
ITM0035,LOC009,2026-08,438
ITM0035,LOC009,2026-09,372
ITM0035,LOC009,2026-10,352
ITM0035,LOC009,2026-11,359
ITM0035,LOC009,2026-12,322
ITM0036,LOC002,2026-01,264
ITM0036,LOC002,2026-02,354
ITM0036,LOC002,2026-03,356
ITM0036,LOC002,2026-04,437
ITM0036,LOC002,2026-05,421
ITM0036,LOC002,2026-06,179
ITM0036,LOC002,2026-07,373
ITM0036,LOC002,2026-08,261
ITM0036,LOC002,2026-09,207
ITM0036,LOC002,2026-10,476
ITM0036,LOC002,2026-11,227
ITM0036,LOC002,2026-12,201
ITM0036,LOC003,2026-01,252
ITM0036,LOC003,2026-02,201
ITM0036,LOC003,2026-03,416
ITM0036,LOC003,2026-04,343
ITM0036,LOC003,2026-05,461
ITM0036,LOC003,2026-06,347
ITM0036,LOC003,2026-07,229
ITM0036,LOC003,2026-08,420
ITM0036,LOC003,2026-09,224
ITM0036,LOC003,2026-10,246
ITM0036,LOC003,2026-11,280
ITM0036,LOC003,2026-12,304
ITM0036,LOC017,2026-01,437
ITM0036,LOC017,2026-02,230
ITM0036,LOC017,2026-03,340
ITM0036,LOC017,2026-04,296
ITM0036,LOC017,2026-05,154
ITM0036,LOC017,2026-06,173
ITM0036,LOC017,2026-07,274
ITM0036,LOC017,2026-08,346
ITM0036,LOC017,2026-09,337
ITM0036,LOC017,2026-10,355
ITM0036,LOC017,2026-11,305
ITM0036,LOC017,2026-12,248
ITM0036,LOC013,2026-01,349
ITM0036,LOC013,2026-02,184
ITM0036,LOC013,2026-03,144
ITM0036,LOC013,2026-04,261
ITM0036,LOC013,2026-05,134
ITM0036,LOC013,2026-06,240
ITM0036,LOC013,2026-07,213
ITM0036,LOC013,2026-08,235
ITM0036,LOC013,2026-09,294
ITM0036,LOC013,2026-10,207
ITM0036,LOC013,2026-11,251
ITM0036,LOC013,2026-12,102
ITM0036,LOC014,2026-01,316
ITM0036,LOC014,2026-02,198
ITM0036,LOC014,2026-03,346
ITM0036,LOC014,2026-04,0
ITM0036,LOC014,2026-05,207
ITM0036,LOC014,2026-06,328
ITM0036,LOC014,2026-07,17
ITM0036,LOC014,2026-08,258
ITM0036,LOC014,2026-09,310
ITM0036,LOC014,2026-10,311
ITM0036,LOC014,2026-11,126
ITM0036,LOC014,2026-12,326
ITM0036,LOC010,2026-01,317
ITM0036,LOC010,2026-02,187
ITM0036,LOC010,2026-03,386
ITM0036,LOC010,2026-04,294
ITM0036,LOC010,2026-05,302
ITM0036,LOC010,2026-06,247
ITM0036,LOC010,2026-07,363
ITM0036,LOC010,2026-08,311
ITM0036,LOC010,2026-09,431
ITM0036,LOC010,2026-10,352
ITM0036,LOC010,2026-11,228
ITM0036,LOC010,2026-12,274
ITM0037,LOC012,2026-01,315
ITM0037,LOC012,2026-02,324
ITM0037,LOC012,2026-03,315
ITM0037,LOC012,2026-04,211
ITM0037,LOC012,2026-05,440
ITM0037,LOC012,2026-06,284
ITM0037,LOC012,2026-07,227
ITM0037,LOC012,2026-08,216
ITM0037,LOC012,2026-09,341
ITM0037,LOC012,2026-10,173
ITM0037,LOC012,2026-11,183
ITM0037,LOC012,2026-12,532
ITM0037,LOC005,2026-01,452
ITM0037,LOC005,2026-02,422
ITM0037,LOC005,2026-03,458
ITM0037,LOC005,2026-04,369
ITM0037,LOC005,2026-05,104
ITM0037,LOC005,2026-06,438
ITM0037,LOC005,2026-07,443
ITM0037,LOC005,2026-08,356
ITM0037,LOC005,2026-09,72
ITM0037,LOC005,2026-10,444
ITM0037,LOC005,2026-11,458
ITM0037,LOC005,2026-12,242
ITM0037,LOC006,2026-01,314
ITM0037,LOC006,2026-02,390
ITM0037,LOC006,2026-03,290
ITM0037,LOC006,2026-04,427
ITM0037,LOC006,2026-05,309
ITM0037,LOC006,2026-06,380
ITM0037,LOC006,2026-07,309
ITM0037,LOC006,2026-08,128
ITM0037,LOC006,2026-09,184
ITM0037,LOC006,2026-10,668
ITM0037,LOC006,2026-11,332
ITM0037,LOC006,2026-12,452
ITM0037,LOC014,2026-01,432
ITM0037,LOC014,2026-02,499
ITM0037,LOC014,2026-03,364
ITM0037,LOC014,2026-04,230
ITM0037,LOC014,2026-05,302
ITM0037,LOC014,2026-06,76
ITM0037,LOC014,2026-07,278
ITM0037,LOC014,2026-08,405
ITM0037,LOC014,2026-09,48
ITM0037,LOC014,2026-10,322
ITM0037,LOC014,2026-11,395
ITM0037,LOC014,2026-12,454
ITM0037,LOC018,2026-01,192
ITM0037,LOC018,2026-02,224
ITM0037,LOC018,2026-03,81
ITM0037,LOC018,2026-04,181
ITM0037,LOC018,2026-05,362
ITM0037,LOC018,2026-06,540
ITM0037,LOC018,2026-07,166
ITM0037,LOC018,2026-08,460
ITM0037,LOC018,2026-09,349
ITM0037,LOC018,2026-10,242
ITM0037,LOC018,2026-11,555
ITM0037,LOC018,2026-12,6
ITM0037,LOC013,2026-01,292
ITM0037,LOC013,2026-02,325
ITM0037,LOC013,2026-03,548
ITM0037,LOC013,2026-04,509
ITM0037,LOC013,2026-05,563
ITM0037,LOC013,2026-06,315
ITM0037,LOC013,2026-07,414
ITM0037,LOC013,2026-08,459
ITM0037,LOC013,2026-09,359
ITM0037,LOC013,2026-10,341
ITM0037,LOC013,2026-11,278
ITM0037,LOC013,2026-12,252
ITM0038,LOC011,2026-01,320
ITM0038,LOC011,2026-02,511
ITM0038,LOC011,2026-03,287
ITM0038,LOC011,2026-04,269
ITM0038,LOC011,2026-05,212
ITM0038,LOC011,2026-06,297
ITM0038,LOC011,2026-07,248
ITM0038,LOC011,2026-08,323
ITM0038,LOC011,2026-09,664
ITM0038,LOC011,2026-10,345
ITM0038,LOC011,2026-11,200
ITM0038,LOC011,2026-12,525
ITM0038,LOC013,2026-01,400
ITM0038,LOC013,2026-02,395
ITM0038,LOC013,2026-03,383
ITM0038,LOC013,2026-04,395
ITM0038,LOC013,2026-05,378
ITM0038,LOC013,2026-06,464
ITM0038,LOC013,2026-07,417
ITM0038,LOC013,2026-08,457
ITM0038,LOC013,2026-09,241
ITM0038,LOC013,2026-10,299
ITM0038,LOC013,2026-11,214
ITM0038,LOC013,2026-12,411
ITM0038,LOC018,2026-01,397
ITM0038,LOC018,2026-02,245
ITM0038,LOC018,2026-03,368
ITM0038,LOC018,2026-04,606
ITM0038,LOC018,2026-05,444
ITM0038,LOC018,2026-06,169
ITM0038,LOC018,2026-07,289
ITM0038,LOC018,2026-08,374
ITM0038,LOC018,2026-09,295
ITM0038,LOC018,2026-10,345
ITM0038,LOC018,2026-11,437
ITM0038,LOC018,2026-12,338
ITM0038,LOC015,2026-01,171
ITM0038,LOC015,2026-02,383
ITM0038,LOC015,2026-03,288
ITM0038,LOC015,2026-04,313
ITM0038,LOC015,2026-05,233
ITM0038,LOC015,2026-06,138
ITM0038,LOC015,2026-07,154
ITM0038,LOC015,2026-08,258
ITM0038,LOC015,2026-09,175
ITM0038,LOC015,2026-10,0
ITM0038,LOC015,2026-11,434
ITM0038,LOC015,2026-12,164
ITM0038,LOC001,2026-01,215
ITM0038,LOC001,2026-02,362
ITM0038,LOC001,2026-03,18
ITM0038,LOC001,2026-04,456
ITM0038,LOC001,2026-05,210
ITM0038,LOC001,2026-06,377
ITM0038,LOC001,2026-07,243
ITM0038,LOC001,2026-08,335
ITM0038,LOC001,2026-09,312
ITM0038,LOC001,2026-10,299
ITM0038,LOC001,2026-11,86
ITM0038,LOC001,2026-12,128
ITM0038,LOC010,2026-01,295
ITM0038,LOC010,2026-02,464
ITM0038,LOC010,2026-03,236
ITM0038,LOC010,2026-04,362
ITM0038,LOC010,2026-05,318
ITM0038,LOC010,2026-06,356
ITM0038,LOC010,2026-07,415
ITM0038,LOC010,2026-08,124
ITM0038,LOC010,2026-09,332
ITM0038,LOC010,2026-10,279
ITM0038,LOC010,2026-11,263
ITM0038,LOC010,2026-12,200
ITM0039,LOC015,2026-01,294
ITM0039,LOC015,2026-02,64
ITM0039,LOC015,2026-03,139
ITM0039,LOC015,2026-04,289
ITM0039,LOC015,2026-05,387
ITM0039,LOC015,2026-06,297
ITM0039,LOC015,2026-07,164
ITM0039,LOC015,2026-08,156
ITM0039,LOC015,2026-09,162
ITM0039,LOC015,2026-10,430
ITM0039,LOC015,2026-11,184
ITM0039,LOC015,2026-12,390
ITM0039,LOC011,2026-01,163
ITM0039,LOC011,2026-02,182
ITM0039,LOC011,2026-03,226
ITM0039,LOC011,2026-04,451
ITM0039,LOC011,2026-05,217
ITM0039,LOC011,2026-06,277
ITM0039,LOC011,2026-07,228
ITM0039,LOC011,2026-08,238
ITM0039,LOC011,2026-09,414
ITM0039,LOC011,2026-10,226
ITM0039,LOC011,2026-11,274
ITM0039,LOC011,2026-12,156
ITM0039,LOC018,2026-01,216
ITM0039,LOC018,2026-02,312
ITM0039,LOC018,2026-03,472
ITM0039,LOC018,2026-04,514
ITM0039,LOC018,2026-05,156
ITM0039,LOC018,2026-06,273
ITM0039,LOC018,2026-07,83
ITM0039,LOC018,2026-08,262
ITM0039,LOC018,2026-09,305
ITM0039,LOC018,2026-10,373
ITM0039,LOC018,2026-11,358
ITM0039,LOC018,2026-12,180
ITM0039,LOC010,2026-01,157
ITM0039,LOC010,2026-02,126
ITM0039,LOC010,2026-03,489
ITM0039,LOC010,2026-04,150
ITM0039,LOC010,2026-05,413
ITM0039,LOC010,2026-06,331
ITM0039,LOC010,2026-07,409
ITM0039,LOC010,2026-08,107
ITM0039,LOC010,2026-09,349
ITM0039,LOC010,2026-10,348
ITM0039,LOC010,2026-11,299
ITM0039,LOC010,2026-12,355
ITM0039,LOC001,2026-01,165
ITM0039,LOC001,2026-02,469
ITM0039,LOC001,2026-03,169
ITM0039,LOC001,2026-04,282
ITM0039,LOC001,2026-05,402
ITM0039,LOC001,2026-06,363
ITM0039,LOC001,2026-07,484
ITM0039,LOC001,2026-08,296
ITM0039,LOC001,2026-09,169
ITM0039,LOC001,2026-10,342
ITM0039,LOC001,2026-11,360
ITM0039,LOC001,2026-12,106
ITM0039,LOC008,2026-01,406
ITM0039,LOC008,2026-02,446
ITM0039,LOC008,2026-03,202
ITM0039,LOC008,2026-04,407
ITM0039,LOC008,2026-05,308
ITM0039,LOC008,2026-06,415
ITM0039,LOC008,2026-07,236
ITM0039,LOC008,2026-08,399
ITM0039,LOC008,2026-09,379
ITM0039,LOC008,2026-10,308
ITM0039,LOC008,2026-11,262
ITM0039,LOC008,2026-12,282
ITM0040,LOC006,2026-01,311
ITM0040,LOC006,2026-02,527
ITM0040,LOC006,2026-03,443
ITM0040,LOC006,2026-04,392
ITM0040,LOC006,2026-05,350
ITM0040,LOC006,2026-06,237
ITM0040,LOC006,2026-07,111
ITM0040,LOC006,2026-08,398
ITM0040,LOC006,2026-09,214
ITM0040,LOC006,2026-10,221
ITM0040,LOC006,2026-11,424
ITM0040,LOC006,2026-12,335
ITM0040,LOC010,2026-01,172
ITM0040,LOC010,2026-02,440
ITM0040,LOC010,2026-03,265
ITM0040,LOC010,2026-04,417
ITM0040,LOC010,2026-05,169
ITM0040,LOC010,2026-06,124
ITM0040,LOC010,2026-07,229
ITM0040,LOC010,2026-08,394
ITM0040,LOC010,2026-09,59
ITM0040,LOC010,2026-10,170
ITM0040,LOC010,2026-11,414
ITM0040,LOC010,2026-12,598
ITM0040,LOC009,2026-01,272
ITM0040,LOC009,2026-02,187
ITM0040,LOC009,2026-03,245
ITM0040,LOC009,2026-04,207
ITM0040,LOC009,2026-05,481
ITM0040,LOC009,2026-06,386
ITM0040,LOC009,2026-07,193
ITM0040,LOC009,2026-08,400
ITM0040,LOC009,2026-09,41
ITM0040,LOC009,2026-10,305
ITM0040,LOC009,2026-11,301
ITM0040,LOC009,2026-12,272
ITM0040,LOC015,2026-01,188
ITM0040,LOC015,2026-02,226
ITM0040,LOC015,2026-03,76
ITM0040,LOC015,2026-04,354
ITM0040,LOC015,2026-05,183
ITM0040,LOC015,2026-06,369
ITM0040,LOC015,2026-07,399
ITM0040,LOC015,2026-08,217
ITM0040,LOC015,2026-09,156
ITM0040,LOC015,2026-10,307
ITM0040,LOC015,2026-11,380
ITM0040,LOC015,2026-12,140
ITM0040,LOC018,2026-01,292
ITM0040,LOC018,2026-02,178
ITM0040,LOC018,2026-03,475
ITM0040,LOC018,2026-04,345
ITM0040,LOC018,2026-05,106
ITM0040,LOC018,2026-06,231
ITM0040,LOC018,2026-07,307
ITM0040,LOC018,2026-08,240
ITM0040,LOC018,2026-09,308
ITM0040,LOC018,2026-10,347
ITM0040,LOC018,2026-11,322
ITM0040,LOC018,2026-12,249
ITM0040,LOC005,2026-01,470
ITM0040,LOC005,2026-02,405
ITM0040,LOC005,2026-03,262
ITM0040,LOC005,2026-04,284
ITM0040,LOC005,2026-05,220
ITM0040,LOC005,2026-06,128
ITM0040,LOC005,2026-07,259
ITM0040,LOC005,2026-08,304
ITM0040,LOC005,2026-09,254
ITM0040,LOC005,2026-10,183
ITM0040,LOC005,2026-11,0
ITM0040,LOC005,2026-12,86
ITM9999,LOC001,2026-01,50
ITM0001,LOC999,2026-01,50
ITM0002,LOC002,2026-03,-25
